"时间戳","主键ID","检查主键ID","社会信用代码","省编码","市编码","区县编码","乡镇编码","隐患等级（1：一般隐患 2：重大隐患）","隐患详情","整改建议","整改状态(0：未整改 1：已整改)","提交行政执法状态","预估/期限整改时间","风险表id","风险代码","检查时间","检查部门","隐患状态","信息来源：1-企业自查 2-监管检查 3-监管部门下发 4-行政执法检查","记录表id"," info表id","原表id","创建人","创建日期","修改人","修改日期"," 数据来源","计划id"
2026-03-16 21:01:27.000,"5ebc005245c44a92a1512ed08bd5001c",rwjl5ebc005245c4a1512ed08bd5001c,"91320582753940777R","320000","320500","320582","320582100","1",电箱盖板缺失,请按照管控措施要求完成整改,"1",,2023-12-26 00:00:00.000,,"0707",2023-11-26 10:46:32.000,张家港市赛博科技有限公司,"1","1",a7d63964b9f7421e91621035f14b57cb,,"57b2528850af48cfa1512ed08bd5001c",,,,2023-11-28 22:05:28.000,,
2026-03-16 21:01:27.000,"5f245239-518c-9b91689c6e0b3e1d0e",d488b21f-c596-3991689c6e0b3e1d0e,"91320509564280036J","320000","320500","320509","320509002","1",木工加工区，粉尘未及时清扫,请按照管控措施要求完成整改,"1",,2023-11-06 00:00:00.000,,"0812",2023-11-18 11:26:38.000,苏州宇信特殊包装股份有限公司,"1","1",e09e3d0b25b04ce8859b3fe95041cedf,,b055dddd636ee86291689c6e0b3e1d0e,,,,2023-11-06 16:20:37.000,,
2026-03-16 21:01:27.000,"627bdd15-7f81-0ed8f53fa99943221d","132f1025-8f2e-5bd8f53fa99943221d","9132050975796520X0","320000","320500","320509","320509104","1",仓库灭火器配备不足。,请按照管控措施要求完成整改,"1",,2023-11-18 00:00:00.000,,"0309",2023-11-18 10:24:46.000,吴江市辰龙骏纺织有限公司,"1","1","628fde6f9cc44f18aeb92d979a02dba3",,"055269a0d8cd12b5d8f53fa99943221d",,,,2023-11-18 10:24:46.000,,
2026-03-16 21:01:27.000,"65d4d48e-e0fb-32200343bcf0ffb1f1","0077451d-8dc5-13200343bcf0ffb1f1","91320509MA1MWBMW57","320000","320500","320509","320509109","1",灭火器过道堆放杂物堵塞,请按照管控措施要求完成整改,"1",,2023-11-17 00:00:00.000,,"0309",2023-11-17 16:23:26.000,苏州越富纺织有限公司,"1","1","5b9f9deec7ad4d9386eac018ffa36bb5",,"30d4ff3bf7ff75ca200343bcf0ffb1f1",,,,2023-11-17 16:23:26.000,,
2026-03-16 21:01:27.000,"701390be8e5245323c390f698869af4d",rwjl701390be8e523c390f698869af4d,"91320582061841604E","320000","320500","320582","320582100","1","检查储罐本体是否符合要求。
压缩空气储气罐的布置应符合下列规定：
1）应布置在室外或独立建筑内；
2）储气罐布置在室外时，宜布置在建筑物的阴面，当设置在阳面时，宜加设遮阳棚；立式储气罐与机器间外墙的净距不应小于1m，并不宜影响采光和通风；布置在室外的罐组宜设置通透的围栏；
检查是否定期检查。",请按照管控措施要求完成整改,"1",,2023-12-27 00:00:00.000,,"0314",2023-11-08 00:00:00.000,张家港市昊丰塑业有限公司,"1","1",c8c3da6c6a5848598067ece8ab2affeb,,"80d1ca2e2ad656cb3c390f698869af4d",,,,2023-11-28 23:58:40.000,,
2026-03-16 21:01:27.000,"7069d8a8368b4e4d9eda1c2ca209de9c",e75acded392041b89eda1c2ca209de9c,"913205811420227828","320000","320500","320581","320581200","1",消防水带折叠方式错误,请按照管控措施要求完成整改,"1",,2023-12-06 00:00:00.000,,"0219",2023-11-21 10:58:32.000,江苏天泽新材料有限公司,"1","1","85692e721cb140f1a187fc6836fb6e4a",,"486f760f080ac2a59eda1c2ca209de9c",,,,2023-11-22 11:20:58.000,,
2026-03-16 21:01:27.000,"723f1a06-f299-011795bf1a5d51602b","2f331156-08d1-521795bf1a5d51602b","913205097584934431","320000","320500","320509","320509104","1",手持式切割机未设置防护罩,请按照管控措施要求完成整改,"1",,2023-11-22 00:00:00.000,,"0301",2023-11-22 10:10:19.000,吴江市舜聚喷织有限公司,"1","1","9821916e37c84ba0adb7e2289112fc1c",,"6ffee4b16cef8cdf1795bf1a5d51602b",,,,2023-11-22 10:10:19.000,,
2026-03-16 21:01:27.000,"723f1a06-f299-018831f48a5d45689d","2f331156-08d1-528831f48a5d45689d","913205097584934431","320000","320500","320509","320509104","1",手持式切割机未设置防护罩,请按照管控措施要求完成整改,"1",,2023-11-22 00:00:00.000,,"0301",2023-11-22 10:10:19.000,吴江市舜聚喷织有限公司,"1","1","9821916e37c84ba0adb7e2289112fc1c",,"3725485a776e4c5d8831f48a5d45689d",,,,2023-11-22 10:10:19.000,,
2026-03-16 21:01:27.000,"723f1a06-f299-01e1f5c714e65ea754","2f331156-08d1-52e1f5c714e65ea754","913205097584934431","320000","320500","320509","320509104","1",手持式切割机未设置防护罩,请按照管控措施要求完成整改,"1",,2023-11-22 00:00:00.000,,"0301",2023-11-22 10:10:19.000,吴江市舜聚喷织有限公司,"1","1","9821916e37c84ba0adb7e2289112fc1c",,"4d5a8bb8ccd04bf6e1f5c714e65ea754",,,,2023-11-22 10:10:19.000,,
2026-03-16 21:01:27.000,"72e2d0d8b4e6491cfee1eaf28ee266ef",b6292dbc611b46dffee1eaf28ee266ef,"91320506596962015M","320000","320500","320507","320507003","1",空压机罐体未固定,请按照管控措施要求完成整改,"1",,2023-11-28 00:00:00.000,,"0314",2023-11-13 09:41:37.000,苏州柔克自动化设备有限公司,"1","1","5f830793468044818a66c2496721204e",,f247829c153f0f33fee1eaf28ee266ef,,,,2023-11-13 15:51:23.000,,
2026-03-16 21:01:27.000,"74942090ec294c4ad7d1a8d32730fb83","74942090ec294c4ad7d1a8d32730fb83","91320507668963405J","320000","320500","320507","320507100","1",积尘较多,请按照管控措施要求完成整改,"1",,2023-11-22 00:00:00.000,,"0812",2023-11-07 09:06:18.000,苏州吴宝轩古典家具厂,"1","1","64b97f8faaae4d149a50310237457775",,"7caed81cefaa2413d7d1a8d32730fb83",,,,2023-11-07 09:07:33.000,,
2026-03-16 21:01:27.000,"7714799b-3a9a-80212ba9db768dc05e","030f7d70-d412-da212ba9db768dc05e","91320509MA1T6P5R9Y","320000","320500","320509","320509110","1",安全消防通道堵塞了,请按照管控措施要求完成整改,"1",,2023-11-08 00:00:00.000,,"0301",2023-11-08 09:55:04.000,苏州佐湶精密钣金制品有限公司,"1","1","45d0f852d0b6496ab4daef4e8eefbc0e",,"7bb21af7714bf4c9212ba9db768dc05e",,,,2023-11-08 09:55:04.000,,
2026-03-16 21:01:27.000,"7714799b-3a9a-80a06cfebd8873a3eb","030f7d70-d412-daa06cfebd8873a3eb","91320509MA1T6P5R9Y","320000","320500","320509","320509110","1",安全消防通道堵塞了,请按照管控措施要求完成整改,"1",,2023-11-08 00:00:00.000,,"0301",2023-11-08 09:55:04.000,苏州佐湶精密钣金制品有限公司,"1","1","45d0f852d0b6496ab4daef4e8eefbc0e",,d07e6c3ce2344290a06cfebd8873a3eb,,,,2023-11-08 09:55:04.000,,
2026-03-16 21:01:27.000,"7c2329d602b8417804c84af829d79e70",rwjl7c2329d602b804c84af829d79e70,"91320582670968037D","320000","320500","320582","320582103","1","查看助燃、可燃气体汇流排间附近是否有动火作业。
",请按照管控措施要求完成整改,"1",,2023-12-09 00:00:00.000,,"0707",2023-11-09 00:00:00.000,张家港市运兴机械厂,"1","1","2da570ed20c749df8a2609df9b29d51c",,b89b67f158b004dc04c84af829d79e70,,,,2023-11-28 23:18:22.000,,
2026-03-16 21:01:27.000,"7c2329d602b8417857d7617ce993e97e",rwjl7c2329d602b857d7617ce993e97e,"91320582670968037D","320000","320500","320582","320582103","1","查看助燃、可燃气体汇流排间附近是否有动火作业。
",请按照管控措施要求完成整改,"1",,2023-12-09 00:00:00.000,,"0707",2023-11-09 00:00:00.000,张家港市运兴机械厂,"1","1","2da570ed20c749df8a2609df9b29d51c",,"4d8492a9de11306857d7617ce993e97e",,,,2023-11-28 23:18:22.000,,
2026-03-16 21:01:27.000,"7c2329d602b841788520d3caf3cfc8a4",rwjl7c2329d602b88520d3caf3cfc8a4,"91320582670968037D","320000","320500","320582","320582103","1","查看助燃、可燃气体汇流排间附近是否有动火作业。
",请按照管控措施要求完成整改,"1",,2023-12-09 00:00:00.000,,"0707",2023-11-09 00:00:00.000,张家港市运兴机械厂,"1","1","2da570ed20c749df8a2609df9b29d51c",,"4e2576ecac374ab78520d3caf3cfc8a4",,,,2023-11-28 23:18:22.000,,
2026-03-16 21:01:27.000,"7e1c8f9a-7368-cfe75fe7c10f5fd49d","60a3824c-baef-59e75fe7c10f5fd49d","91320509MA1MYDKE1Y","320000","320500","320509","320509104","1",应急物资及时点检,请按照管控措施要求完成整改,"1",,2023-11-06 00:00:00.000,,"0301",2023-11-27 08:42:58.000,苏州市鑫城权纺织有限公司,"1","1",ad2ab804a97a4b03bf1ab8d946890f2c,,b3742587c928c666e75fe7c10f5fd49d,,,,2023-11-06 08:15:09.000,,
2026-03-16 21:01:27.000,"8518447cb5f94dff2f610c3262ecedbb",rwjl8518447cb5f92f610c3262ecedbb,"913205825570896129","320000","320500","320582","320582104","1",查看现场是否有消防器材。,请按照管控措施要求完成整改,"1",,2023-12-06 00:00:00.000,,"0707",2023-11-06 19:54:11.000,张家港市百事达塑料五金有限公司,"1","1",cc4a6f8c816a4b10b140a959e8ea1c3f,,"9d20a14ffdb046c82f610c3262ecedbb",,,,2023-11-28 22:13:48.000,,
2026-03-16 21:01:27.000,"8709d205-5bc4-ef906a5bd1931b02d6","291fb439-6f55-36906a5bd1931b02d6","9132050955380632XE","320000","320500","320509","320509004","1",厂区东北侧“球形反光镜”老化，失去作用。,请按照管控措施要求完成整改,"1",,2023-11-27 00:00:00.000,,"0309",2023-11-27 09:16:13.000,苏州世华新材料科技股份有限公司,"1","1",e264ca9d2ce64322bc29e36dbc4f73cc,,"8b9159ffe3294631906a5bd1931b02d6",,,,2023-11-27 09:16:13.000,,
2026-03-16 21:01:27.000,"8709d205-5bc4-ef9a8d564f8c9d2b38","291fb439-6f55-369a8d564f8c9d2b38","9132050955380632XE","320000","320500","320509","320509004","1",厂区东北侧“球形反光镜”老化，失去作用。,请按照管控措施要求完成整改,"1",,2023-11-27 00:00:00.000,,"0309",2023-11-27 09:16:13.000,苏州世华新材料科技股份有限公司,"1","1",e264ca9d2ce64322bc29e36dbc4f73cc,,"9176339aa3bb4dfe9a8d564f8c9d2b38",,,,2023-11-27 09:16:13.000,,
2026-03-16 21:01:27.000,"8709d205-5bc4-efa5e59ac1b4ee97fe","291fb439-6f55-36a5e59ac1b4ee97fe","9132050955380632XE","320000","320500","320509","320509004","1",厂区东北侧“球形反光镜”老化，失去作用。,请按照管控措施要求完成整改,"1",,2023-11-27 00:00:00.000,,"0309",2023-11-27 09:16:13.000,苏州世华新材料科技股份有限公司,"1","1",e264ca9d2ce64322bc29e36dbc4f73cc,,"8400dec9dd924fc5a5e59ac1b4ee97fe",,,,2023-11-27 09:16:13.000,,
2026-03-16 21:01:27.000,"8709d205-5bc4-efad7d86df52c08427","291fb439-6f55-36ad7d86df52c08427","9132050955380632XE","320000","320500","320509","320509004","1",厂区东北侧“球形反光镜”老化，失去作用。,请按照管控措施要求完成整改,"1",,2023-11-27 00:00:00.000,,"0309",2023-11-27 09:16:13.000,苏州世华新材料科技股份有限公司,"1","1",e264ca9d2ce64322bc29e36dbc4f73cc,,"5dbb1fde974d4284ad7d86df52c08427",,,,2023-11-27 09:16:13.000,,
2026-03-16 21:01:27.000,"8709d205-5bc4-efbb158692bc3b0fce","291fb439-6f55-36bb158692bc3b0fce","9132050955380632XE","320000","320500","320509","320509004","1",厂区东北侧“球形反光镜”老化，失去作用。,请按照管控措施要求完成整改,"1",,2023-11-27 00:00:00.000,,"0309",2023-11-27 09:16:13.000,苏州世华新材料科技股份有限公司,"1","1",e264ca9d2ce64322bc29e36dbc4f73cc,,"2ec9539253cf40c8bb158692bc3b0fce",,,,2023-11-27 09:16:13.000,,
2026-03-16 21:01:27.000,"872fa346-7bec-10a58c07ae6b34ac16","05012f3c-468b-14a58c07ae6b34ac16","91320509722204283T","320000","320500","320509","320509104","1",消防器材周边放杂物,请按照管控措施要求完成整改,"1",,2023-11-06 00:00:00.000,,"0309",2023-11-06 16:36:20.000,吴江市康佳纺织有限公司,"1","1","4f0b1b867b6c4290a64407f42ed03ade",,"47a07b535c5949f5a58c07ae6b34ac16",,,,2023-11-06 16:36:20.000,,
2026-03-16 21:01:27.000,"873039a4-2912-328f1acbae34951245","0e429e99-7726-5c8f1acbae34951245","91320509740687389Q","320000","320500","320509","320509104","1",钢丝绳磨损更换,请按照管控措施要求完成整改,"1",,2023-11-01 00:00:00.000,,"0306",2023-11-27 16:28:14.000,吴江市范氏新型建材制品有限公司,"1","1","7435f90004504185b090d01f15e36117",,a27eab1d07c949ff8f1acbae34951245,,,,2023-11-01 13:24:35.000,,
2026-03-16 21:01:27.000,"88551a64-9011-44829153ec919b272e","76027319-0f31-9d829153ec919b272e","913205097527427952","320000","320500","320509","320509109","1",有限空间未上锁,请按照管控措施要求完成整改,"1",,2023-11-20 00:00:00.000,,"0301",2023-11-21 13:41:21.000,吴江市建昌喷织厂,"1","1",d6b84d48d89045f2a0f63dbd8040439a,,e89c1a64475f46b0829153ec919b272e,,,,2023-11-20 09:54:12.000,,
2026-03-16 21:01:27.000,"88551a64-9011-44ab022c26c96924b1","76027319-0f31-9dab022c26c96924b1","913205097527427952","320000","320500","320509","320509109","1",有限空间未上锁,请按照管控措施要求完成整改,"1",,2023-11-20 00:00:00.000,,"0301",2023-11-21 13:41:21.000,吴江市建昌喷织厂,"1","1",d6b84d48d89045f2a0f63dbd8040439a,,"24e3c2ae6a6940e8ab022c26c96924b1",,,,2023-11-20 09:54:12.000,,
2026-03-16 21:01:27.000,"8aae07328d5fb8e6018d6268cf237038","8aae07328d5fb8e6018d6268cf227037","92320582MA1WX38N5T","320000","320500","320582","320582104","1",电控箱未贴警示标志,马上去贴,"1","0",2024-02-01 10:01:00.000,,,2024-02-01 10:04:12.000,,"1","5",,,,,,,2024-02-05 16:06:06.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d5fb8e6018d626b017f74b9","8aae07328d5fb8e6018d626b017e74b8","91320506060241818F","320000","320500","320506","320506108","1",仓库占用过道,立即清理干净,"1","0",2024-02-01 10:03:00.000,,,2024-02-01 10:06:36.000,,"1","5",,,,,,,2024-02-27 09:58:42.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d5fb8e6018d6281874431ee","8aae07328d5fb8e6018d6281874331ed","91320509MA1MCQAB9M","320000","320500","320509","320509110","1",无,无,"0","0",2024-02-01 10:30:00.000,,,2024-02-01 10:31:12.000,,"1","5",,,,,,,2024-02-01 10:31:12.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d62f740018d633d36945955","8aae07328d62f740018d633d36885954","91320582693328665L","320000","320500","320582","320582100","1",灭火器有遮挡,"","1","0",2024-02-01 13:54:00.000,,,2024-02-01 13:56:13.000,,"1","5",,,,,,,2024-03-13 10:34:21.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d62f740018d63b2fb4d6f53","8aae07328d62f740018d63b2fb4c6f52","92320582MA1PL1YW73","320000","320500","320582","320582103","1",电表箱么有贴危险标记防止漏电,贴上危险标记,"1","0",2024-02-01 15:57:00.000,,,2024-02-01 16:04:51.000,,"1","5",,,,,,,2024-02-27 16:18:28.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d62f740018d63d63a682599","8aae07328d62f740018d63d63a662598","91320582555886677H","320000","320500","320582","320582100","1",未记录,及时记录,"1","0",2024-02-01 16:39:00.000,,,2024-02-01 16:43:21.000,,"1","5",,,,,,,2024-08-23 16:41:42.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d6429f9018d681e2ae81e16","8aae07328d6429f9018d681e2ae61e15","91320594MA1QFB5Y4H","320000","320500","320571","320571492","1","3号机未定期点检",定期点检,"1","0",2024-03-02 12:34:00.000,,"0399",2024-02-02 12:40:24.000,,"1","1","08e2a988340847d5a8af98967c9e3f6b",,abb4fee695814e4490f03c64e5cc7b62,,,,2024-02-26 10:06:17.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d6822de018d6834a37c0b86","8aae07328d6822de018d6834a37a0b85","91320582MA1MQCMQ65","320000","320500","320582","320582103","1",有杂物堆放,"","1","0",2024-02-02 13:03:00.000,,,2024-02-02 13:04:57.000,,"1","5",,,,,,,2024-03-04 15:54:35.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328d6822de018d683b7933177c","8aae07328d6822de018d683b7932177b","913205070662134639","320000","320500","320507","320507001","1",疏散通道是否畅通,"","1","0",2024-02-08 14:10:00.000,,,2024-02-02 13:12:25.000,,"1","5",,,,,,,2024-02-05 16:41:02.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d6822de018d689075173b10","8aae07328d6822de018d689075173b0f","913205815537751211","320000","320500","320581","320581111","1",消防指示灯遮挡,立即整改,"1","0",2024-02-02 14:41:00.000,,,2024-02-02 14:45:14.000,,"1","5",,,,,,,2024-02-02 14:46:58.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d69374a018d6cc600416af5","8aae07328d69374a018d6cc6003f6af4","91320594MA1Y7RL13C","320000","320500","320571","320571492","2","1、防止高空坠落","1、行车进行工作时，下方不能有人
2、每周都要检查行车的绳索","1","0",2024-02-03 10:16:00.000,,"0399",2024-02-03 10:22:12.000,,"1","1","5806e03fcaf44622bcdd7366a93530cf",,c651844f60f64415afb275918dcdd735,,,,2024-02-03 10:24:22.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d7434f6018d77c605a555d3","8aae07328d7434f6018d77c605a455d2","9132059473829974XP","320000","320500","320571","320571490","1",液位计电源外敷管脱开,停止使用，立即更换外敷管,"1","0",2024-02-05 16:00:00.000,,"0315",2024-02-05 13:38:03.000,,"1","1","08ced4290551433ca445ccb55db058c6",,"3e40abfec852b044d674111867025f7f",,,,2024-02-07 08:13:53.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018d7d5d8f741e92","8aae07328d7d2e66018d7d5d8f721e91","91320583779675422F","320000","320500","320583","320583400","1",水管漏水,"","1","0",2024-02-07 15:39:00.000,,,2024-02-06 15:41:40.000,,"1","5",,,,,,,2024-02-19 10:43:50.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018d8762b2d428f2","8aae07328d7d2e66018d8762b2d328f1","91320582134789270G","320000","320500","320582","320582103","1",三四号脱硫脱硝热风炉煤气吹扫管路排液小阀缺丝堵,增加小丝堵,"0","0",2024-02-09 17:00:00.000,,"0431",2024-02-08 14:23:29.000,,"1","1",ad33f7d2b846462493a764b33f3e3c6b,,"47859d29f2c9dc4a5466faa095da8f1c",,,,2024-02-08 14:23:29.000,,"20240101030001"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018db4fcb5150178","8aae07328d7d2e66018db4fcb5130177","91320592557148686Q","320000","320500","320582","320582403","1",未设置应急物资。,"","1","0",2024-03-16 10:52:00.000,,"0309",2024-02-17 10:54:37.000,张家港市,"1","2","03afd648403a4884830a53d5e037018c",,cb3b256af5044f59adeaa67b9e75d24a,,,,2024-02-22 09:14:01.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018db5a396df11af","8aae07328d7d2e66018db5a396df11ae","92320582MA1PHEPT96","320000","320500","320582","320582199","1",电气箱方杂物,清理,"1","0",2024-02-17 13:55:00.000,,,2024-02-17 13:56:54.000,,"1","5",,,,,,,2024-02-17 13:57:32.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018db9b7ef613af5","8aae07328d7d2e66018db9b7ef5c3af4","91320581MA258YCX82","320000","320500","320581","320581004","1",防护罩未安装,安装防护罩,"1","0",2024-02-18 16:56:00.000,,,2024-02-18 08:57:36.000,,"1","5",,,,,,,2024-02-18 08:58:26.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328e08b972018e2cde8ec46f52","8aae07328e08b972018e2cde8ec36f51","92320582MA1Q36PK88","320000","320500","320582","320582107","1",安全通道堵死,疏通安全通道,"1","0",2024-03-11 17:34:00.000,,,2024-03-11 17:36:07.000,,"1","5",,,,,,,2024-03-11 17:37:00.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dbf4299277309","8aae07328d7d2e66018dbf4299257308","91320592555825276H","320000","320500","320582","320582403","1",东侧特气房氮气瓶过期。,"","1","0",2024-03-19 10:34:00.000,,"0799",2024-02-19 10:47:09.000,张家港市,"1","2","32b29028c172421ebd97ccf67642ac14",,"21ad4d48eeaf4206b95356ad0133cd6b",,,,2024-02-28 14:04:08.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dbfc0e6cd0dbc","8aae07328d7d2e66018dbfc0e6cc0dbb","91320583323988113Q","320000","320500","320583","320583106","1",开工前机器线路检查,全部换新,"1","0",2024-02-19 13:01:00.000,,,2024-02-19 13:05:07.000,,"1","5",,,,,,,2024-02-19 13:06:10.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc0264bfb6291","8aae07328d7d2e66018dc0264bfa6290","91320581MA232TX387","320000","320500","320581","320581107","1",灭火器旁堆积杂物,已整改,"1","0",2024-02-19 14:53:00.000,,,2024-02-19 14:55:52.000,,"1","5",,,,,,,2024-02-19 15:03:36.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc07520430e69","8aae07328d7d2e66018dc07520420e68","91320582714939992Y","320000","320500","320582","320582103","1",铁板竖向摆放,"","1","0",2024-02-19 16:18:00.000,,,2024-02-19 16:21:58.000,,"1","5",,,,,,,2024-02-19 16:22:57.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc0b970e6729d","8aae07328d7d2e66018dc0b970e5729c","91320581MA20BDG240","320000","320500","320581","320581201","1",安全通道堵塞,移出物品,"1","0",2024-02-19 17:35:00.000,,,2024-02-19 17:36:35.000,,"1","5",,,,,,,2024-02-19 17:40:23.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc4d3c7933086","8aae07328d7d2e66018dc4d3c7923085","91320506MA1MKD8553","320000","320500","320506","320506104","1",距离墙太近没有满足五步,堆放整齐，离墙面有距离,"1","0",2024-02-20 12:41:00.000,,"0309",2024-02-20 12:43:50.000,,"1","1","65295d7189dd4b4e95b4d0b404b542c7",,"49462845b78c417fa9e2fd88f9d2996e",,,,2024-02-20 12:45:19.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc50a3fd10921","8aae07328d7d2e66018dc50a3fd00920","913205075703849905","320000","320500","320507","320507109","1",消防通道被堵,立即整改,"1","0",2024-02-20 17:35:00.000,,,2024-02-20 13:43:20.000,,"1","5",,,,,,,2024-03-11 10:41:56.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc575fced038e","8aae07328d7d2e66018dc575fcec038d","91320505067623237J","320000","320500","320505","320505003","1",厂房没有避雷针,及时找专业人员来安装,"1","0",2024-02-22 15:36:00.000,,,2024-02-20 15:41:01.000,,"1","5",,,,,,,2024-02-20 16:12:46.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc57806af07f1","8aae07328d7d2e66018dc57806ae07f0","91320594301901590B","320000","320500","320507","320507109","1",黄色地标不清晰,重新标注黄线地标,"1","0",2024-02-20 15:41:00.000,,,2024-02-20 15:43:14.000,,"1","5",,,,,,,2024-02-20 15:44:24.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc5acbbfe6e90","8aae07328d7d2e66018dc5acbbfd6e8f","91320583MA27BT6X40","320000","320500","320583","320583108","1",按规定摆放,"","1","0",2024-02-20 16:38:00.000,,"0309",2024-02-20 16:40:48.000,,"1","1","9e1b352fae9540929c9b34cb6fd054b8",,bf084c3d0096426ba448e0bed29f0785,,,,2024-03-20 11:45:15.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc9514f4b5ac9","8aae07328d7d2e66018dc9514f495ac8","91320581MA256Q3X84","320000","320500","320581","320581107","1",防倾倒措施未到位,"","1","0",2024-02-21 10:35:00.000,,"0707",2024-02-21 09:39:26.000,,"1","1","99ef719f1d4d48b09ceb626bb168a05c",,"923914c676cc61cb9da716838d109fc6",,,,2024-02-21 09:41:11.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dc98604837ceb","8aae07328d7d2e66018dc98604827cea","91320506MA1MJ56G5H","320000","320500","320506","320506009","1",这个厂房租的时候就漏雨，前前后后修了好几次。效果不是特别理想，后期继续跟进,"","0","0",2024-04-21 10:33:00.000,,,2024-02-21 10:37:00.000,,"1","5",,,,,,,2024-02-21 10:37:00.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dca282c87126f","8aae07328d7d2e66018dca282c82126e","91320505MA1MAHF139","320000","320500","320506","320506104","1",电梯口无风险告知牌,购买安全风险告知牌,"1","0",2024-02-22 13:24:00.000,,"0399",2024-02-21 13:34:07.000,,"1","1","9f89ccf6663f476abbac4a7afe507e27",,f4cb267de92a400085338d116a794e41,,,,2024-02-21 13:37:36.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dca3f65e74944","8aae07328d7d2e66018dca3f65e74943","91320583MA1NQGR31L","320000","320500","320583","320583108","1",人员操作过程中，触碰到设备传动部位,安装漏电保护器，并定期检测，员工加强教育培训和专业知识,"1","0",2024-02-21 13:54:00.000,,,2024-02-21 13:59:29.000,,"1","5",,,,,,,2025-03-06 09:56:15.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dca7557c45e05","8aae07328d7d2e66018dca7557c25e04","9132050658231966XQ","320000","320500","320506","320506003","1",线暴露,"","1","0",2024-02-21 14:56:00.000,,"0399",2024-02-21 14:58:24.000,,"1","1","05baede667dd4b33b430f2a901cc88da",,"3f917315dc56434e918289bbf1fc01b7",,,,2024-03-20 16:02:25.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328d7d2e66018dca8408f708dd","8aae07328d7d2e66018dca8408f708dc","91320582089365259H","320000","320500","320582","320582100","1",通道有堵塞,整改,"1","0",2024-02-21 15:10:00.000,,,2024-02-21 15:14:27.000,,"1","5",,,,,,,2024-02-21 15:19:08.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328dcaf490018dce658a7f19ce","8aae07328dcaf490018dce658a7f19cd","91320582MA20BT3C76","320000","320500","320582","320582104","1",风险告知卡有的搬新厂了未安装。,买玻璃胶把它们粘上墙。对应工位。,"1","0",2024-02-22 09:16:00.000,,,2024-02-22 09:19:38.000,,"1","5",,,,,,,2024-03-26 15:24:51.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328dcaf490018dce6a389b24ce","8aae07328dcaf490018dce6a389a24cd","91320583MA1NPNW37U","320000","320500","320583","320583499","1",消防疏散逃生指示灯破碎,进行更换，加固外框，采用合金式指示灯,"1","0",2024-02-29 09:18:00.000,,,2024-02-22 09:24:44.000,,"1","5",,,,,,,2024-03-19 09:45:30.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328dcaf490018dce953cf42d75","8aae07328dcaf490018dce953cf32d74","91320583MA1MFLMM8T","320000","320500","320583","320583101","1",安全通道有货物占用,立即整改,"1","0",2024-02-22 10:09:00.000,,,2024-02-22 10:11:43.000,,"1","5",,,,,,,2024-02-22 10:12:57.000,,"20240101030002"
