"时间戳","社会统一信用代码 主键","企业名称","省","行政区划省","市","行政区划市","区县","行政区划区县","详细地址","国民经济门类","国民经济大类","国民经济中类","国民经济小类","上报状态 1已上报 0未上报","上报时间","上报时间字符串yyyyMMdd","是否规上企业 1 是 0 否","国民经济门类","国民经济大类","国民经济中类","国民经济小类","乡镇/街道","乡镇/街道名称","行业监管大类","是否编辑","是否修改","创建人","创建日期","修改人","修改日期","数据来源","标准地址","经度","纬度","风险报告ID（二次加工，最新一次近两年）","企业安全风险等级,字典：ep_last_level(A、B、C、D)","上报方式","年份标志","生产经营地址","标准地址id"
2026-03-16 18:31:38.000,"91320505346383643C",上海星联智创智能科技股份有限公司苏州分公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区科技城嘉陵江路198号新一代信息技术产业园11幢1101,C,"40","409",,"2",,"20250304","0",制造业,仪器仪表制造业,其他仪器仪表制造业,,"320505005",苏州科技城（东渚街道）,E_4,"0","1",,,,,,江苏省苏州市虎丘区通安镇嘉陵江路198号11幢,"120.423508","31.353378",,,"1",,,
2026-03-16 18:31:38.000,"9132050534652707XH",苏州单峰驼户外用品有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市相城区黄埭镇爱民路10号5#厂房4层,C,"17","178","1789","2",,"20251017","0",制造业,纺织业,产业用纺织制成品制造,其他产业用纺织制成品制造,"320505400",浒墅关经济技术开发区,E_6,"0","1",,,,,,江苏省苏州市相城区黄埭镇金龙村爱民路10号,"120.50525","31.413698",,,"1",,,
2026-03-16 18:31:38.000,"913205053545600645",苏州娄格自动化科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",华枫路99号,C,"38","389","3899","2",,"20240119","0",制造业,电气机械和器材制造业,其他电气机械及器材制造,其他未列明电气机械及器材制造,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道华枫路99号,"120.51161","31.30227",,,"1",,,
2026-03-16 18:31:38.000,"91320505354604573G",苏州久锋瑞精密科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区鹿山路369号7幢,C,"34","342","3421","0",,"20250214","0",制造业,通用设备制造业,金属加工机械制造,金属切削机床制造,"320505004",枫桥街道,E,,,,,,,,江苏省苏州市虎丘区枫桥街道鹿山路369号苏州国家环保产业园7幢,"120.50042","31.325689",,,"1",,,
2026-03-16 18:31:38.000,"91320505354606851P",苏州宏多宝食品有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒墅关镇浒创路38号,C,"14","149","1499","2",,"20240229","0",制造业,食品制造业,其他食品制造,其他未列明食品制造,"320505400",浒墅关经济技术开发区,E_5,,,,,,,,江苏省苏州市虎丘区浒墅关镇浒创路38号,"120.50987","31.39496",,,"1",,,
2026-03-16 18:31:38.000,"91320505398273884B",苏州凯皇洗涤有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",何山路368号,C,"17","177","1771","2",,"20240129","0",制造业,纺织业,家用纺织制成品制造,床上用品制造,"320505002",狮山横塘街道,E_6,,,,,,,,江苏省苏州市虎丘区狮山街道何山路368号,"120.515945","31.306595",,,"1",,,
2026-03-16 18:31:38.000,"91320505398315802F",苏州新巽兑机电有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区浒关分区珠江路900号,C,"38","381","3819","0",,"20250211","0",制造业,电气机械和器材制造业,电机制造,其他电机制造,"320505105",通安镇,E_4,"0","1",,,,,,江苏省苏州市虎丘区枫桥街道珠江路900号,"120.528562","31.34084",,,"1",,,
2026-03-16 18:31:38.000,"913205053983470468",苏州竹海模具有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区洋庄路6号2号楼,C,"29","292","2929","2",,"20250304","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320505400",浒墅关经济技术开发区,E_5,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇洋庄路6号2幢,"120.509955","31.344088",,,"1",,,
2026-03-16 18:31:38.000,"9132050555026940XA",苏州益本电子材料有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区盛虹路19号,C,"41","419",,"2",,"20250226","0",制造业,其他制造业,其他未列明制造业,,"320506007",城南街道,E_8,,,,,,,,江苏省苏州市吴中区城南街道盛虹路19号,"120.622537","31.219312",,,"1",,,
2026-03-16 18:31:38.000,"913205055525176816",苏州市德惠机电设备有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区望亭镇华阳村堰头路9号E幢,C,"43","439",,"2",,"20240307","0",制造业,金属制品、机械和设备修理业,其他机械和设备修理业,配电开关控制设备制造,"320507100",望亭镇,E_4,,,,,,,,江苏省苏州市相城区望亭镇堰头路9号,"120.451609","31.414956",,,"1",,,
2026-03-16 18:31:38.000,"91320505561771489P",苏州展讯电子科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州吴中经济开发区越溪木林路5号5栋3楼,C,"35","356","3563","2",,"20250108","0",制造业,专用设备制造业,电子和电工机械专用设备制造,电子元器件与机电组件设备制造,"320506009",太湖街道,E_4,,,,,,,,江苏省苏州市吴中区太湖街道木林路5号5幢,"120.55566","31.185482",,,"1",,,
2026-03-16 18:31:38.000,"91320505562962893P",苏州金汇宝电子科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区华金路281号,C,"23","231","2319","2",,"20250506","0",制造业,印刷和记录媒介复制业,印刷,包装装潢及其他印刷,"320505105",通安镇,E_5,"0","1",,,,,,江苏省苏州市虎丘区通安镇华金路281号,"120.449137","31.37912",,,"1",,,
2026-03-16 18:31:38.000,"91320505564277750T",迈苏拉精密机电（苏州）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",,C,"41","419",,"2",,"20240126","0",制造业,其他制造业,其他未列明制造业,,"320505400",浒墅关经济技术开发区,E_8,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"913205055642884848",苏州道博机械加工有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区鸿禄路7号厂房一层,C,"34","348","3484","2",,"20240227","0",制造业,通用设备制造业,通用零部件制造,机械零部件加工,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"91320505565334454A",苏州源成汽车零件有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区鸿禧路36号,C,"36","367",,"0",,"20250304","1",制造业,汽车制造业,汽车零部件及配件制造,其他通用零部件制造,"320505501",苏州高新区综合保税区,E,,,,,,,,江苏省苏州市虎丘区浒墅关镇鸿禧路36号,"120.501395","31.346943",,,"2",,,
2026-03-16 18:31:38.000,"91320505566800779U",苏州赫格智能科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区木渎镇珠江南路888号科技创业园3号楼3206室,C,"39","396","3964","2",,"20240204","0",制造业,计算机、通信和其他电子设备制造业,智能消费设备制造,服务消费机器人制造,"320506108",木渎镇,E_4,,,,,,,,江苏省苏州市吴中区木渎镇中山东路70号科技创业园,"120.527333","31.260572",,,"1",,,
2026-03-16 18:31:38.000,"913205055691180897",林精钢（苏州）金属制造有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区山林路7号,C,"31","313",,"2",,"20250210","1",制造业,黑色金属冶炼和压延加工业,钢压延加工,,"320505400",浒墅关经济技术开发区,E_1,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇山林路7号,"120.480073","31.351818",,,"1",,,
2026-03-16 18:31:38.000,"91320505570348770Q",苏州有才厚片吸塑包装科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区光福镇光电路9号,C,"29","292","2929","2",,"20240122","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506104",光福镇,E_5,,,,,,,,江苏省苏州市吴中区光福镇光电路9号,"120.393","31.324457",,,"1",,,
2026-03-16 18:31:38.000,"91320505570359832F",苏州泓奇精密机械有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区旺米街81号3幢201室,C,"35","356","3561","2",,"20240226","0",制造业,专用设备制造业,电子和电工机械专用设备制造,电工机械专用设备制造,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道旺米街81号3幢,"120.493232","31.330846",,,"1",,,
2026-03-16 18:31:38.000,"91320505572596591C",苏州综保通达供应链有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒关分区大同路8号,C,"41","419",,"2",,"20250319","0",制造业,其他制造业,其他未列明制造业,,"320505501",苏州高新区综合保税区,E_8,,,,,,,,江苏省苏州市虎丘区浒墅关镇大同路8号,"120.514116","31.35827",,,"1",,,
2026-03-16 18:31:38.000,"913205055726420254",江苏艾尔泰克净化科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",朝红路458号,C,"35","359","3599","2",,"20240112","0",制造业,专用设备制造业,环保、邮政、社会公共服务及其他专用设备制造,其他专用设备制造,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道朝红路458号,"120.496542","31.329748",,,"1",,,
2026-03-16 18:31:38.000,"9132050557384151XX",苏州欧睿检测技术有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区联港路438号,C,"41","419",,"2",,"20250207","0",制造业,其他制造业,其他未列明制造业,,"320505004",枫桥街道,E_8,,,,,,,,江苏省苏州市虎丘区枫桥街道联港路438号,"120.501944","31.338399",,,"1",,,
2026-03-16 18:31:38.000,"91320505575411388K",苏州石川精密机械有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",关山路9号,C,"34","349","3499","2",,"20240130","0",制造业,通用设备制造业,其他通用设备制造业,其他未列明通用设备制造业,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇观山路9号,"120.484305","31.359945",,,"1",,,
2026-03-16 18:31:38.000,"91320505576724132U",苏州双虎投资发展有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区城际路50号,C,"21","211",,"2",,"20250415","0",制造业,家具制造业,木质家具制造,,"320505400",浒墅关经济技术开发区,E_5,,,,,,,,江苏省苏州市虎丘区浒墅关镇城际路50号,"120.508795","31.391195",,,"1",,,
2026-03-16 18:31:38.000,"91320505576732335R",苏州拓智机电科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区嵩山路210号,C,"34","342","3429","2",,"20250226","0",制造业,通用设备制造业,金属加工机械制造,其他金属加工机械制造,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道嵩山路210号,"120.503758","31.342197",,,"1",,,
2026-03-16 18:31:38.000,"91320505578198826Y",范罗士办公用品（苏州）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区石林路1号,C,"34","347","3479","2",,"20250314","1",制造业,通用设备制造业,文化、办公用机械制造,其他文化、办公用机械制造,"320505400",浒墅关经济技术开发区,E_4,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇石林路1号,"120.48201","31.349545",,,"1",,,
2026-03-16 18:31:38.000,"913205055810224773",苏州威尔胜精密机械有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区石林路161号（6号楼一楼西）,C,"34","348","3484","2",,"20240304","0",制造业,通用设备制造业,通用零部件制造,机械零部件加工,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区石林路161号6幢,"120.4776168732","31.34204131",,,"1",,,
2026-03-16 18:31:38.000,"91320505581030995L",苏州志富鑫塑胶科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",浒晨路29号,C,"29","292","2929","2",,"20240306","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320505400",浒墅关经济技术开发区,E_5,,,,,,,,江苏省苏州市虎丘区浒墅关镇浒晨路29号,"120.52174","31.39155",,,"1",,,
2026-03-16 18:31:38.000,"91320505581088820Q",苏州强优塑胶模具有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区嵩山路185-24号,C,"29","292","2929","2",,"20240227","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320505004",枫桥街道,E_5,,,,,,,,江苏省苏州市虎丘区枫桥街道嵩山路185-24号,"120.503019","31.337167",,,"1",,,
2026-03-16 18:31:38.000,"91320505581093873T",苏州首航精密机电有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市辛庄镇新阳大道156号3-1幢,C,"33","332","3329","0",,"20250221","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320581120",辛庄镇,E,,,,,,,,江苏省苏州市常熟市辛庄镇新阳大道156号3-1幢,"120.644834","31.5423",,,"2",,,
2026-03-16 18:31:38.000,"9132050558225013X6",苏州仁凯电子科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"41","419",,"2",,"20240105","0",制造业,其他制造业,其他未列明制造业,,"320506108",木渎镇,E_8,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"91320505582290852B",苏州迪朗特材料科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区前桥路58号,C,"39","398","3985","2",2025-02-17 17:25:33.000,"20250217","0",制造业,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,电子专用材料制造,"320505004",枫桥街道,E_4,"0","1",,,,,,江苏省苏州市虎丘区枫桥街道前桥路58号,"120.504551","31.33857",,,"1",,,
2026-03-16 18:31:38.000,"91320505582298678E",苏州日康机械设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区紫金路88号厂房A栋西边3跨,C,"33","331","3311","2",,"20240310","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320505002",狮山横塘街道,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"913205055823476609",苏州乐诚机械制造有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区金枫路655号,C,"33","332","3329","2",,"20240227","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇金枫路655号,"120.517206","31.344788",,,"1",,,
2026-03-16 18:31:38.000,"9132050558376938XJ",苏州市国韵丝绸服饰品厂,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区通安镇通锡路北河段北河村1幢25号,C,"17","174","1742","2",,"20250305","0",制造业,纺织业,丝绢纺织及印染精加工,绢纺和丝织加工,"320505105",通安镇,E_6,"0","1",,,,,,江苏省苏州市虎丘区通安镇通锡路北河段,"120.427413","31.386636",,,"1",,,
2026-03-16 18:31:38.000,"9132050558553201XP",苏州市金通纸制品有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区通安镇华圩路87号,C,"22","223","2239","2",,"20250224","0",制造业,造纸和纸制品业,纸制品制造,其他纸制品制造,"320505105",通安镇,E_5,"0","1",,,,,,江苏省苏州市虎丘区通安镇华圩路87号,"120.44881","31.37836",,,"1",,,
2026-03-16 18:31:38.000,"913205055855798890",苏州佳迅电子科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市木渎镇花苑东路9号A-22,D,"44","442",,"2",,"20240322","0",电力、热力、燃气及水生产和供应业,电力、热力生产和供应业,电力供应,,"320506108",木渎镇,J,,,,,,,,江苏省苏州市吴中区木渎镇花苑东路9号,"120.54112","31.26471",,,"1",,,
2026-03-16 18:31:38.000,"91320505586680727D",苏州菲泰科过滤技术有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区浒关开发区塘西路15号,C,"35","359","3591","2",,"20240222","0",制造业,专用设备制造业,环保、邮政、社会公共服务及其他专用设备制造,环境保护专用设备制造,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区东渚街道塘西路15号,"120.433904","31.329341",,,"1",,,
2026-03-16 18:31:38.000,"91320505586699911X",苏州飞亚特电子有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒墅关镇安杨路139号2号厂房,C,"34","348","3489","2",,"20240305","0",制造业,通用设备制造业,通用零部件制造,其他通用零部件制造,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇安杨路139号大拇指科创园2幢,"120.528252","31.390661",,,"1",,,
2026-03-16 18:31:38.000,"91320505588426634K",苏州巨泽精密机械有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区胥口镇马舍村（浦庄大道北延）,C,"33","331","3311","1",2026-01-30 10:41:39.000,"20260130","1",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320506109",胥口镇,E,,,,,,,,,,,"3bca537971e449b1a091d153e1253483",D,"1",,,
2026-03-16 18:31:38.000,"91320505591142798D",巨浪（苏州）热水器有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒关分区嵩山路88号,C,"38","386","3869","2",,"20250211","0",制造业,电气机械和器材制造业,非电力家用器具制造,其他非电力家用器具制造,"320505400",浒墅关经济技术开发区,E_4,"0","1",,,,,,江苏省苏州市虎丘区枫桥街道嵩山路88号,"120.52441","31.338995",,,"1",,,
2026-03-16 18:31:38.000,"91320505592507728U",苏州花木防静电材料有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",木渎镇谢村路39号5幢,C,"41","411","4119","2",,"20240201","0",制造业,其他制造业,日用杂品制造,其他日用杂品制造,"320506108",木渎镇,E_5,,,,,,,,江苏省苏州市吴中区木渎镇谢村路39号5幢,"120.50621","31.23718",,,"1",,,
2026-03-16 18:31:38.000,"913205055925613376",苏州开旗钢结构工程有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区通安镇华金路266号,C,"33","331","3311","0",,"20250218","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320505105",通安镇,E,,,,,,,,江苏省苏州市虎丘区通安镇华金路266号,"120.452469","31.3799",,,"2",,,
2026-03-16 18:31:38.000,"91320505592595406R",苏州业康自动化设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区朝红路505号,C,"35","356","3569","2",,"20240117","0",制造业,专用设备制造业,电子和电工机械专用设备制造,其他电子专用设备制造,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道朝红路505号,"120.495782","31.33078",,,"1",,,
2026-03-16 18:31:38.000,"913205055955827073",苏州华祥标识有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",龙泾路,C,"33","332","3329","2",,"20240416","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320509107",汾湖高新区（黎里镇）,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"91320505596987570X",苏州丰利铼机械设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区前桥路161号东厂房二层厂房北,C,"34","349","3499","2",,"20240305","0",制造业,通用设备制造业,其他通用设备制造业,其他未列明通用设备制造业,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区通安镇潇湘路199号厂房二,"120.443975","31.36733",,,"1",,,
2026-03-16 18:31:38.000,"913205055985708088",苏州市苏申炉业有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区浒关分区金枫路655号B6栋,C,"34","349","3499","2",,"20250322","0",制造业,通用设备制造业,其他通用设备制造业,其他未列明通用设备制造业,"320505400",浒墅关经济技术开发区,E_4,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇金枫路655号B6栋,"120.521361","31.342863",,,"1",,,
2026-03-16 18:31:38.000,"913205055985773130",苏州南开威豪塑胶有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州市高新区浒关分区山林路8号,C,"29","292","2929","2",,"20240130","1",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320505400",浒墅关经济技术开发区,E_5,,,,,,,,江苏省苏州市虎丘区浒墅关镇山林路8号,"120.480805","31.352584",,,"1",,,
2026-03-16 18:31:38.000,"91320505608197876R",苏州中京陶瓷有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",江苏省苏州市苏州新区金山路8号,C,"30","307","3079","2",,"20250115","0",制造业,非金属矿物制品业,陶瓷制品制造,其他陶瓷制品制造,"320505002",狮山横塘街道,E_3,,,,,,,,江苏省苏州市吴中区木渎镇金山路8号,"120.512301","31.259801",,,"1",,,
2026-03-16 18:31:38.000,"91320505608199345M",苏州百美化妆品有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",江苏省苏州市苏州新区黄浦街58号,C,"26","268","2682","2",,"20250220","0",制造业,化学原料和化学制品制造业,日用化学产品制造,化妆品制造,"320505002",狮山横塘街道,A,,,,,,,,江苏省苏州市虎丘区狮山街道黄浦街58号,"120.562891","31.28859",,,"1",,,
2026-03-16 18:31:38.000,"913205056082075602",科玛化妆品(苏州)有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",江苏省苏州市高新区向阳路88号,C,"26","268","2682","2",,"20240218","1",制造业,化学原料和化学制品制造业,日用化学产品制造,化妆品制造,"320505002",狮山横塘街道,A,,,,,,,,江苏省苏州市虎丘区狮山街道向阳路88号,"120.537377","31.27483",,,"1",,,
2026-03-16 18:31:38.000,"91320505608208192U",宏泰精密机械(苏州)有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",华枫路263号,C,"39","391","3912","2",,"20240110","0",制造业,计算机、通信和其他电子设备制造业,计算机制造,计算机零部件制造,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道华枫路263号,"120.511099","31.308064",,,"1",,,
2026-03-16 18:31:38.000,"91320505608208205H",优技电脑配件（苏州）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒墅关分区新亭路33号,C,"33","332","3329","0",,"20250214","1",制造业,金属制品业,金属工具制造,其他金属工具制造,"320505400",浒墅关经济技术开发区,E,,,,,,,,江苏省苏州市虎丘区浒墅关镇新亭路33号,"120.519467","31.342448",,,"2",,,
2026-03-16 18:31:38.000,"91320505608231579T",江苏华能热缩材料有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区华山路158-38号,C,"29","292","2922","2",,"20240223","0",制造业,橡胶和塑料制品业,塑料制品业,塑料板、管、型材制造,"320505004",枫桥街道,E_5,,,,,,,,江苏省苏州市虎丘区枫桥街道华山路158-38号,"120.511313","31.318046",,,"1",,,
2026-03-16 18:31:38.000,"91320505608236134L",特不同音响（苏州）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区金枫路161号,C,"39","398","3984","2",,"20240223","0",制造业,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,电声器件及零件制造,"320505002",狮山横塘街道,E_4,,,,,,,,江苏省苏州市虎丘区狮山街道金枫路161号,"120.523666","31.292984",,,"1",,,
2026-03-16 18:31:38.000,"91320505608237655D",雅宝研磨材(苏州)有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区科技城五台山路116号（意大利工业园9幢）,C,"30","309","3099","2",,"20250116","1",制造业,非金属矿物制品业,石墨及其他非金属矿物制品制造,其他非金属矿物制品制造,"320505005",苏州科技城（东渚街道）,E_3,,,,,,,,江苏省苏州市虎丘区通安镇五台山路116号9幢,"120.432624","31.373074",,,"1",,,
2026-03-16 18:31:38.000,"9132050560823784X2",维德木业（苏州）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州浒墅关经济开发区,C,"20","204","2041","2",,"20240607","1",制造业,木材加工和木、竹、藤、棕、草制品业,竹、藤、棕、草等制品制造,竹制品制造,"320505400",浒墅关经济技术开发区,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"913205056082407747",苏州市华飞纺织科技有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区金枫路金庄街19号,C,"35","355","3551","2",,"20250310","0",制造业,专用设备制造业,纺织、服装和皮革加工专用设备制造,纺织专用设备制造,"320505002",狮山横塘街道,E_4,"0","1",,,,,,江苏省苏州市虎丘区枫桥街道金庄街19号,"120.52344","31.297611",,,"1",,,
2026-03-16 18:31:38.000,"913205056082900267",苏州通愿服饰有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区通安镇华金路258号,C,"18","183",,"2",,"20250213","0",制造业,纺织服装、服饰业,服饰制造,针织或钩针编织品制造,"320505105",通安镇,E_6,"0","1",,,,,,江苏省苏州市虎丘区通安镇华金路258号,"120.453676","31.38006",,,"1",,,
2026-03-16 18:31:38.000,"91320505661777001N",苏州市世恒包装制品有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区黄埭镇春旺路14号7号三楼,C,"22","223","2239","2",,"20250311","0",制造业,造纸和纸制品业,纸制品制造,其他纸制品制造,"320507103",黄埭镇,E_5,"0","1",,,,,,江苏省苏州市相城区黄埭镇春旺路14号7幢,"120.534784","31.429029",,,"1",,,
2026-03-16 18:31:38.000,"91320505661778733Y",苏州荣炫电器有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区鸿禧路42号2幢标准厂房102,C,"29","292","2929","0",,"20250331","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320505004",枫桥街道,E_5,,,,,,,,江苏省苏州市虎丘区枫桥街道鸿禧路42号2幢,"120.502343","31.336184",,,"1",,,
2026-03-16 18:31:38.000,"9132050566494811XU",苏州腾铭包装材料有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区嵩山路230号,C,"29","292","2929","2",,"20240306","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320505004",枫桥街道,E_5,,,,,,,,江苏省苏州市虎丘区枫桥街道嵩山路230号,"120.499266","31.339741",,,"1",,,
2026-03-16 18:31:38.000,"91320505667616292B",苏州锐龙塑胶五金制品有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒晨路11号,C,"29","292","2927","2",,"20250217","0",制造业,橡胶和塑料制品业,塑料制品业,日用塑料制品制造,"320505400",浒墅关经济技术开发区,E_5,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇浒晨路11号,"120.52279","31.39175",,,"1",,,
2026-03-16 18:31:38.000,"91320505668983449M",苏州安凯精密模具有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒关工业园浒通路北、大通路西,C,"34","342","3429","2",,"20240222","0",制造业,通用设备制造业,金属加工机械制造,其他金属加工机械制造,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇青花路浒关工业园,"120.540774","31.38112",,,"1",,,
2026-03-16 18:31:38.000,"91320505669644326B",苏州倍加益自动化设备有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市高新区滨河路625号,C,"41","411","4119","2",,,"0",制造业,其他制造业,日用杂品制造,其他日用杂品制造,"320506009",太湖街道,E_5,,,,,,,,江苏省苏州市虎丘区狮山街道滨河路625号,"120.567203","31.28624",,,"1",,,
2026-03-16 18:31:38.000,"913205056720204774",苏州市苏舟电器设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区银珠路28号,C,"38","387","3872","2",,"20240318","0",制造业,电气机械和器材制造业,照明器具制造,照明灯具制造,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道银珠路28号,"120.52403","31.32209",,,"1",,,
